Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
modPigmentRgb_159_0_255,item_modifiers,mod,,,7Dyes[tm] Dye: 278-100-100 (Pigment) ,,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) ,7Dyes[tm] Dye: 278-100-100 (Pigment) 
pigment_dust_rgb159_0_255,items,Item,,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278,,7Dyes[tm] Pigment Powder: 278

modDyeRgb_57_38_64,item_modifiers,mod,,,7Dyes[tm] Dye: 285-040-025 ,,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 ,7Dyes[tm] Dye: 285-040-025 
modDyeRgb_115_77_128,item_modifiers,mod,,,7Dyes[tm] Dye: 285-040-050 ,,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 ,7Dyes[tm] Dye: 285-040-050 
modDyeRgb_172_115_191,item_modifiers,mod,,,7Dyes[tm] Dye: 285-040-075 ,,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 ,7Dyes[tm] Dye: 285-040-075 
modDyeRgb_230_154_255,item_modifiers,mod,,,7Dyes[tm] Dye: 285-040-100 ,,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 ,7Dyes[tm] Dye: 285-040-100 
modDyeRgb_54_24_64,item_modifiers,mod,,,7Dyes[tm] Dye: 285-063-025 ,,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 ,7Dyes[tm] Dye: 285-063-025 
modDyeRgb_107_47_128,item_modifiers,mod,,,7Dyes[tm] Dye: 285-063-050 ,,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 ,7Dyes[tm] Dye: 285-063-050 
modDyeRgb_161_71_191,item_modifiers,mod,,,7Dyes[tm] Dye: 285-063-075 ,,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 ,7Dyes[tm] Dye: 285-063-075 
modDyeRgb_215_94_255,item_modifiers,mod,,,7Dyes[tm] Dye: 285-063-100 ,,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 ,7Dyes[tm] Dye: 285-063-100 
modDyeRgb_51_11_64,item_modifiers,mod,,,7Dyes[tm] Dye: 285-083-025 ,,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 ,7Dyes[tm] Dye: 285-083-025 
modDyeRgb_101_22_128,item_modifiers,mod,,,7Dyes[tm] Dye: 285-083-050 ,,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 ,7Dyes[tm] Dye: 285-083-050 
modDyeRgb_152_33_191,item_modifiers,mod,,,7Dyes[tm] Dye: 285-083-075 ,,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 ,7Dyes[tm] Dye: 285-083-075 
modDyeRgb_202_45_255,item_modifiers,mod,,,7Dyes[tm] Dye: 285-083-100 ,,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 ,7Dyes[tm] Dye: 285-083-100 
modDyeRgb_48_0_64,item_modifiers,mod,,,7Dyes[tm] Dye: 285-100-025 ,,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 ,7Dyes[tm] Dye: 285-100-025 
modDyeRgb_96_0_128,item_modifiers,mod,,,7Dyes[tm] Dye: 285-100-050 ,,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 ,7Dyes[tm] Dye: 285-100-050 
modDyeRgb_143_0_191,item_modifiers,mod,,,7Dyes[tm] Dye: 285-100-075 ,,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 ,7Dyes[tm] Dye: 285-100-075 
modPigmentRgb_191_0_255,item_modifiers,mod,,,7Dyes[tm] Dye: 285-100-100 (Pigment) ,,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) ,7Dyes[tm] Dye: 285-100-100 (Pigment) 
pigment_dust_rgb191_0_255,items,Item,,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285,,7Dyes[tm] Pigment Powder: 285

modDyeRgb_61_38_64,item_modifiers,mod,,,7Dyes[tm] Dye: 292-040-025 ,,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 ,7Dyes[tm] Dye: 292-040-025 
modDyeRgb_121_77_128,item_modifiers,mod,,,7Dyes[tm] Dye: 292-040-050 ,,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 ,7Dyes[tm] Dye: 292-040-050 
modDyeRgb_182_115_191,item_modifiers,mod,,,7Dyes[tm] Dye: 292-040-075 ,,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 ,7Dyes[tm] Dye: 292-040-075 
modDyeRgb_242_154_255,item_modifiers,mod,,,7Dyes[tm] Dye: 292-040-100 ,,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 ,7Dyes[tm] Dye: 292-040-100 
modDyeRgb_59_24_64,item_modifiers,mod,,,7Dyes[tm] Dye: 292-063-025 ,,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 ,7Dyes[tm] Dye: 292-063-025 
modDyeRgb_117_47_128,item_modifiers,mod,,,7Dyes[tm] Dye: 292-063-050 ,,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 ,7Dyes[tm] Dye: 292-063-050 
modDyeRgb_176_71_191,item_modifiers,mod,,,7Dyes[tm] Dye: 292-063-075 ,,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 ,7Dyes[tm] Dye: 292-063-075 
modDyeRgb_235_94_255,item_modifiers,mod,,,7Dyes[tm] Dye: 292-063-100 ,,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 ,7Dyes[tm] Dye: 292-063-100 
modDyeRgb_57_11_64,item_modifiers,mod,,,7Dyes[tm] Dye: 292-083-025 ,,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 ,7Dyes[tm] Dye: 292-083-025 
modDyeRgb_114_22_128,item_modifiers,mod,,,7Dyes[tm] Dye: 292-083-050 ,,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 ,7Dyes[tm] Dye: 292-083-050 
modDyeRgb_172_33_191,item_modifiers,mod,,,7Dyes[tm] Dye: 292-083-075 ,,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 ,7Dyes[tm] Dye: 292-083-075 
modDyeRgb_229_45_255,item_modifiers,mod,,,7Dyes[tm] Dye: 292-083-100 ,,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 ,7Dyes[tm] Dye: 292-083-100 
modDyeRgb_56_0_64,item_modifiers,mod,,,7Dyes[tm] Dye: 292-100-025 ,,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 ,7Dyes[tm] Dye: 292-100-025 
modDyeRgb_112_0_128,item_modifiers,mod,,,7Dyes[tm] Dye: 292-100-050 ,,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 ,7Dyes[tm] Dye: 292-100-050 
modDyeRgb_167_0_191,item_modifiers,mod,,,7Dyes[tm] Dye: 292-100-075 ,,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 ,7Dyes[tm] Dye: 292-100-075 
modPigmentRgb_223_0_255,item_modifiers,mod,,,7Dyes[tm] Dye: 292-100-100 (Pigment) ,,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) ,7Dyes[tm] Dye: 292-100-100 (Pigment) 
pigment_dust_rgb223_0_255,items,Item,,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292,,7Dyes[tm] Pigment Powder: 292

modDyeRgb_64_38_64,item_modifiers,mod,,,7Dyes[tm] Dye: 300-040-025 (Dark Magenta),,7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta),7Dyes[tm] Dye: 300-040-025 (Dark Magenta)
modDyeRgb_128_77_128,item_modifiers,mod,,,7Dyes[tm] Dye: 300-040-050 ,,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 ,7Dyes[tm] Dye: 300-040-050 
modDyeRgb_191_115_191,item_modifiers,mod,,,7Dyes[tm] Dye: 300-040-075 ,,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 ,7Dyes[tm] Dye: 300-040-075 
modDyeRgb_255_154_255,item_modifiers,mod,,,7Dyes[tm] Dye: 300-040-100 ,,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 ,7Dyes[tm] Dye: 300-040-100 
